CharacterID,Name,Race,Saga,BasePowerLevel,MaxPowerLevel,Age,Alignment,HasKiControl
21838,Android 17,Namekian,Broly Movie,620550534,21764324467,502,Anti-Hero,False
21839,Cell,Hybrid,Broly Movie,330432775,12556866327,960,Anti-Hero,False
21840,Android 17,Android,Battle of Gods,511182358,9752750946,631,Hero,False
21841,Bulma,Human,Broly Movie,324975624,11857637491,629,Neutral,True
21842,Yamcha,Human,Tournament of Power,334127908,13460063705,338,Hero,True
21843,Cell,Hybrid,Buu Saga,37855223,748156794,854,Hero,False
21844,Android 17,Majin,Tournament of Power,594704647,28816626673,335,Neutral,False
21845,Goku,Hybrid,Broly Movie,996031298,22436166192,351,Anti-Hero,True
21846,Majin Buu,Android,Cell Saga,3417230,156464325,473,Villain,False
21847,Gohan,Saiyan,Buu Saga,71411283,2112871203,197,Villain,False
21848,Bulma,Human,Cell Saga,1759693,25227380,947,Hero,True
21849,Broly,Saiyan,Saiyan Saga,2456,86263,431,Hero,True
21850,Android 17,Android,Cell Saga,4195442,172132676,616,Villain,True
21851,Whis,Saiyan,Broly Movie,582211719,15194706968,934,Anti-Hero,True
21852,Tien,Human,Saiyan Saga,5507,37283,226,Villain,False
21853,Bulma,Human,Tournament of Power,685703447,5431668644,167,Villain,True
21854,Vegeta,Hybrid,Battle of Gods,809931199,33285008947,521,Hero,True
21855,Yamcha,Human,Frieza Saga,9650,445541,851,Villain,False
21856,Beerus,Majin,Frieza Saga,42750,814732,827,Anti-Hero,False
21857,Broly,Saiyan,Tournament of Power,861524114,3349665304,38,Hero,True
21858,Goku,Hybrid,Battle of Gods,595592097,20996546895,152,Anti-Hero,True
21859,Cell,Frieza Race,Broly Movie,49703580,2437168350,306,Anti-Hero,True
21860,Nappa,Hybrid,Cell Saga,681032,33055238,937,Hero,True
21861,Bardock,Saiyan,Buu Saga,71108149,273629080,935,Neutral,True
21862,Bulma,Human,Buu Saga,81921140,661222169,483,Villain,True
21863,Yamcha,Human,Saiyan Saga,9795,277269,812,Anti-Hero,False
21864,Beerus,Android,Cell Saga,772088,38527385,132,Villain,True
21865,Goten,Saiyan,Cell Saga,1048842,35827324,193,Anti-Hero,False
21866,Goten,Hybrid,Battle of Gods,520301765,4057214845,772,Anti-Hero,False
21867,Tien,Human,Buu Saga,12747541,410728719,415,Hero,True
21868,Gohan,Saiyan,Frieza Saga,27027,1224273,263,Anti-Hero,True
21869,Goten,Hybrid,Frieza Saga,519391,13262824,143,Anti-Hero,True
21870,Tien,Human,Frieza Saga,173644,3870832,783,Neutral,False
21871,Whis,Majin,Cell Saga,2897233,30982657,694,Hero,True
21872,Broly,Saiyan,Buu Saga,70529842,2766639404,204,Hero,True
21873,Bulma,Human,Cell Saga,259663,2572615,849,Hero,True
21874,Krillin,Human,Buu Saga,20338355,217266840,175,Hero,True
21875,Bulma,Human,Saiyan Saga,14290,680008,198,Neutral,True
21876,Tien,Human,Battle of Gods,48938974,1786714926,78,Neutral,False
21877,Tien,Human,Battle of Gods,106352663,2011241926,237,Neutral,True
21878,Whis,Saiyan,Cell Saga,2115370,86071064,228,Anti-Hero,False
21879,Bardock,Hybrid,Saiyan Saga,2544,34957,891,Villain,True
21880,Beerus,Human,Cell Saga,4549549,173527706,496,Anti-Hero,True
21881,Goten,Hybrid,Battle of Gods,688503849,10621208870,447,Hero,True
21882,Bardock,Saiyan,Frieza Saga,73162,2008144,878,Anti-Hero,False
21883,Goten,Saiyan,Saiyan Saga,11196,154272,156,Hero,True
21884,Gohan,Hybrid,Tournament of Power,788864325,14892297664,721,Hero,True
21885,Jiren,Saiyan,Buu Saga,45494008,257431236,896,Villain,False
21886,Goten,Saiyan,Tournament of Power,637275184,16827365917,40,Hero,True
21887,Trunks,Hybrid,Broly Movie,832094105,8901928087,248,Anti-Hero,True
21888,Beerus,Namekian,Battle of Gods,338643320,5525666333,233,Anti-Hero,True
21889,Goku,Saiyan,Tournament of Power,408278309,7290240301,542,Neutral,True
21890,Whis,Human,Broly Movie,941262683,38647558886,95,Neutral,False
21891,Goten,Saiyan,Saiyan Saga,17278,134910,85,Villain,True
21892,Yamcha,Human,Broly Movie,934210501,5830778690,31,Neutral,False
21893,Android 18,Namekian,Cell Saga,1358781,9771583,848,Neutral,True
21894,Nappa,Saiyan,Battle of Gods,379675946,1746695164,476,Anti-Hero,False
21895,Cell,Namekian,Battle of Gods,168742322,2249598787,928,Neutral,False
21896,Android 18,Frieza Race,Saiyan Saga,14554,180057,341,Anti-Hero,True
21897,Vegeta,Saiyan,Battle of Gods,876189200,13333335303,728,Hero,True
21898,Majin Buu,Angel,Tournament of Power,692600950,34557683548,876,Villain,False
21899,Goten,Hybrid,Cell Saga,1955061,13210304,878,Neutral,True
21900,Majin Buu,Android,Battle of Gods,767920628,6006837594,470,Hero,True
21901,Goten,Saiyan,Battle of Gods,365240078,9224629055,880,Neutral,False
21902,Android 18,Namekian,Tournament of Power,620176607,8654972581,780,Hero,False
21903,Vegeta,Hybrid,Tournament of Power,907181817,15748053363,983,Anti-Hero,False
21904,Beerus,Frieza Race,Saiyan Saga,9035,30317,814,Anti-Hero,False
21905,Tien,Human,Cell Saga,4276893,9001,730,Neutral,False
21906,Bulma,Human,Saiyan Saga,9421,30372,351,Anti-Hero,False
21907,Piccolo,Namekian,Broly Movie,110444809,2068248881,604,Neutral,True
21908,Raditz,Saiyan,Saiyan Saga,3318,60866,828,Neutral,False
21909,Goku,Saiyan,Tournament of Power,496930069,22650927789,105,Hero,True
21910,Vegeta,Saiyan,Frieza Saga,173395,5781927,875,Villain,True
21911,Trunks,Saiyan,Battle of Gods,561984254,10557773280,568,Villain,True
21912,Yamcha,Human,Battle of Gods,282171966,9552008990,943,Villain,False
21913,Nappa,Saiyan,Broly Movie,30687215,620509630,667,Anti-Hero,False
21914,Majin Buu,Android,Frieza Saga,319959,5975102,321,Villain,True
21915,Bardock,Saiyan,Buu Saga,48586960,1225088653,607,Hero,True
21916,Krillin,Human,Broly Movie,531656801,24197156340,174,Anti-Hero,True
21917,Nappa,Hybrid,Tournament of Power,826170825,39175724477,986,Anti-Hero,True
21918,Android 17,God,Saiyan Saga,6579,119115,658,Neutral,True
21919,Bardock,Hybrid,Tournament of Power,507783754,14007773013,37,Villain,True
21920,Vegeta,Saiyan,Buu Saga,39394743,1309042666,711,Hero,False
21921,Trunks,Saiyan,Tournament of Power,863725736,13703989858,74,Villain,False
21922,Krillin,Human,Battle of Gods,657174131,4494455126,414,Anti-Hero,True
21923,Yamcha,Human,Battle of Gods,817988570,3059732028,577,Neutral,False
21924,Goten,Saiyan,Buu Saga,40782086,1525497006,90,Anti-Hero,True
21925,Raditz,Saiyan,Battle of Gods,163530995,679502789,479,Neutral,True
21926,Whis,God,Frieza Saga,57835,1069863,213,Villain,True
21927,Goku,Hybrid,Battle of Gods,476759107,19458384793,275,Hero,True
21928,Whis,Angel,Broly Movie,923380028,44109934681,552,Anti-Hero,True
21929,Beerus,Frieza Race,Tournament of Power,27907342,276984539,453,Anti-Hero,True
21930,Yamcha,Human,Battle of Gods,512627311,4444121071,791,Villain,False
21931,Nappa,Saiyan,Buu Saga,42355742,468057539,876,Anti-Hero,False
21932,Goku,Hybrid,Broly Movie,768600571,1855160689,348,Neutral,True
21933,Bulma,Human,Broly Movie,377959050,16942573212,736,Villain,True
21934,Cell,God,Broly Movie,468656347,10660374158,781,Hero,False
21935,Vegeta,Hybrid,Frieza Saga,311951,9001,457,Neutral,False
21936,Goku,Saiyan,Frieza Saga,521333,12042878,729,Neutral,True
21937,Tien,Human,Frieza Saga,72134,2234485,417,Neutral,True
21938,Tien,Human,Buu Saga,83162251,3414689624,486,Neutral,True
21939,Broly,Saiyan,Saiyan Saga,7814,177763,783,Anti-Hero,False
21940,Goku,Hybrid,Saiyan Saga,16780,178218,574,Anti-Hero,False
21941,Gohan,Hybrid,Battle of Gods,499838594,8643319070,405,Neutral,False
21942,Frieza,Frieza Race,Cell Saga,3239315,161718790,614,Anti-Hero,True
21943,Jiren,Hybrid,Broly Movie,187683605,7259707737,848,Anti-Hero,False
21944,Bardock,Hybrid,Tournament of Power,527271999,3111130188,570,Villain,False
21945,Gohan,Hybrid,Cell Saga,157102,4116119,915,Villain,False
21946,Frieza,Frieza Race,Battle of Gods,509962302,6638299078,206,Anti-Hero,True
21947,Raditz,Saiyan,Battle of Gods,651479300,30715263669,881,Hero,True
21948,Android 17,Hybrid,Broly Movie,920200657,30797936899,546,Hero,True
21949,Raditz,Hybrid,Buu Saga,65405612,3158232134,62,Hero,False
21950,Gohan,Saiyan,Buu Saga,54662422,2119621905,798,Hero,True
21951,Gohan,Hybrid,Buu Saga,44649853,410124704,615,Anti-Hero,False
21952,Trunks,Saiyan,Buu Saga,15910030,79322905,183,Neutral,True
21953,Android 18,Android,Cell Saga,1737028,9167984,665,Villain,False
21954,Bulma,Human,Saiyan Saga,5275,52465,97,Hero,True
21955,Cell,Saiyan,Buu Saga,58136429,1466122664,37,Hero,False
21956,Tien,Human,Buu Saga,37643622,266389002,859,Anti-Hero,False
21957,Vegeta,Saiyan,Battle of Gods,513975328,14249546779,23,Villain,False
21958,Bulma,Human,Battle of Gods,554637455,13503927491,94,Neutral,False
21959,Beerus,Saiyan,Tournament of Power,584984286,22722397368,705,Hero,True
21960,Nappa,Hybrid,Cell Saga,1208707,31894665,421,Hero,False
21961,Jiren,Human,Battle of Gods,967218533,3775937768,277,Neutral,False
21962,Krillin,Human,Frieza Saga,129795,4680247,524,Villain,False
21963,Bardock,Saiyan,Buu Saga,81253101,2390871435,765,Anti-Hero,False
21964,Android 18,Frieza Race,Broly Movie,738567321,8198404052,824,Anti-Hero,True
21965,Nappa,Hybrid,Frieza Saga,135876,3098379,101,Hero,False
21966,Nappa,Saiyan,Tournament of Power,855046482,33088494078,618,Anti-Hero,True
21967,Broly,Hybrid,Buu Saga,28112928,80230429,986,Anti-Hero,False
21968,Beerus,Angel,Frieza Saga,22422,41149,756,Hero,True
21969,Bardock,Hybrid,Battle of Gods,31659952,377003312,463,Anti-Hero,False
21970,Broly,Hybrid,Battle of Gods,397105703,15948178337,477,Hero,False
21971,Frieza,Frieza Race,Battle of Gods,762145268,10858538313,604,Hero,True
21972,Goku,Hybrid,Battle of Gods,145398748,5968135548,372,Anti-Hero,False
21973,Broly,Saiyan,Tournament of Power,575443339,16807928696,249,Neutral,True
21974,Android 18,Namekian,Tournament of Power,955239633,32747327362,728,Neutral,True
21975,Majin Buu,Saiyan,Battle of Gods,874552582,29582598867,326,Neutral,True
21976,Frieza,Frieza Race,Buu Saga,11929911,123907893,587,Anti-Hero,True
21977,Bulma,Human,Frieza Saga,9213,262332,177,Hero,True
21978,Tien,Human,Tournament of Power,267821277,6109928492,391,Anti-Hero,False
21979,Cell,Frieza Race,Tournament of Power,802947511,4768929696,612,Neutral,False
21980,Majin Buu,God,Buu Saga,6483971,27577487,566,Anti-Hero,False
21981,Cell,Frieza Race,Battle of Gods,604069857,9001,46,Hero,False
21982,Android 17,Android,Battle of Gods,60937918,2159042213,505,Villain,False
21983,Frieza,Frieza Race,Frieza Saga,413192,16512437,283,Villain,True
21984,Jiren,God,Battle of Gods,351708111,12685304065,364,Neutral,False
21985,Yamcha,Human,Tournament of Power,899780804,42859903775,237,Villain,False
21986,Gohan,Saiyan,Buu Saga,29859335,1086899746,338,Villain,False
21987,Cell,Hybrid,Frieza Saga,457887,20835881,359,Anti-Hero,True
21988,Beerus,Human,Cell Saga,2102303,90464164,533,Anti-Hero,False
21989,Trunks,Saiyan,Frieza Saga,491967,4265893,910,Neutral,False
21990,Tien,Human,Cell Saga,4356715,147270835,777,Anti-Hero,False
21991,Bulma,Human,Frieza Saga,75593,2449251,98,Neutral,False
21992,Broly,Hybrid,Broly Movie,103076370,2571861634,534,Villain,True
21993,Goten,Saiyan,Saiyan Saga,13448,68043,249,Neutral,False
21994,Bulma,Human,Buu Saga,29094279,534779980,152,Villain,True
21995,Trunks,Hybrid,Frieza Saga,56126,1839814,246,Neutral,True
21996,Nappa,Saiyan,Buu Saga,56057933,92644313,277,Anti-Hero,False
21997,Whis,Namekian,Cell Saga,3835434,36725802,806,Hero,False
21998,Cell,Human,Cell Saga,2545347,10391011,923,Hero,False
21999,Whis,Human,Tournament of Power,537541099,1965072173,135,Anti-Hero,False
22000,Whis,Saiyan,Tournament of Power,720555120,35394338468,452,Neutral,False
